"Bezirk";"Bez-Name";"Ortsteil";"Ortst-Name";"Geschl";"Staatsangeh";"Altersgr";"Häufigkeit"
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"40_45";762,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"45_50";1026,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"50_55";980,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"55_60";863,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"60_65";1199,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"65_70";1047,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"70_75";1366,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"75_80";935,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"80_85";540,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"85_90";350,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"90_95";153,00
"07";"Tempelhof-Schöneberg";"0705";"Marienfelde";"2";"D";"95 und älter";22,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"00_05";40,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"05_10";40,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"10_15";53,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"15_20";74,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"20_25";86,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"25_30";99,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"30_35";131,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"35_40";170,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"40_45";164,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"45_50";158,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"50_55";122,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"55_60";92,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"60_65";90,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"65_70";72,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"70_75";40,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"75_80";22,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"80_85";15,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"A";"90_95";6,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"00_05";869,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"05_10";1022,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"10_15";1170,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"15_20";1259,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"20_25";1160,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"25_30";943,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"30_35";993,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"35_40";949,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"40_45";1411,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"45_50";1939,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"50_55";1739,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"55_60";1469,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"60_65";1632,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"65_70";1593,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"70_75";2018,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"75_80";1151,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"80_85";511,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"85_90";205,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"90_95";54,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"1";"D";"95 und älter";15,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"00_05";42,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"05_10";33,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"10_15";51,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"15_20";72,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"20_25";100,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"25_30";125,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"30_35";162,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"35_40";185,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"40_45";210,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"45_50";168,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"50_55";120,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"55_60";113,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"60_65";127,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"65_70";62,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"70_75";52,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"75_80";18,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"80_85";12,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"85_90";7,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"A";"95 und älter";3,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"00_05";880,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"05_10";960,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"10_15";1080,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"15_20";1130,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"20_25";984,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"25_30";941,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"30_35";1072,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"35_40";1097,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"40_45";1580,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"45_50";2107,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"50_55";1857,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"55_60";1671,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"60_65";1890,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"65_70";1763,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"70_75";2194,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"75_80";1500,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"80_85";758,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"85_90";550,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"90_95";250,00
"07";"Tempelhof-Schöneberg";"0706";"Lichtenrade";"2";"D";"95 und älter";60,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"00_05";878,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"05_10";712,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"10_15";879,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"15_20";1262,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"20_25";2248,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"25_30";3650,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"30_35";4025,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"35_40";3403,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"40_45";2880,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"45_50";2413,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"50_55";1618,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"55_60";1167,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"60_65";827,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"65_70";797,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"70_75";662,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"75_80";339,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"80_85";87,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"85_90";25,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"90_95";9,00
"08";"Neukölln";"0801";"Neukölln";"1";"A";"95 und älter";4,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"00_05";3750,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"05_10";2974,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"10_15";2498,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"15_20";2115,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"20_25";4159,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"25_30";6369,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"30_35";6485,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"35_40";4131,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"40_45";3668,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"45_50";4368,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"50_55";3965,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"55_60";2965,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"60_65";2521,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"65_70";1800,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"70_75";1754,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"75_80";1020,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"80_85";453,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"85_90";217,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"90_95";73,00
"08";"Neukölln";"0801";"Neukölln";"1";"D";"95 und älter";23,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"00_05";841,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"05_10";728,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"10_15";833,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"15_20";1184,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"20_25";2430,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"25_30";3795,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"30_35";3336,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"35_40";2516,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"40_45";2083,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"45_50";1785,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"50_55";1305,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"55_60";1079,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"60_65";1140,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"65_70";809,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"70_75";565,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"75_80";290,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"80_85";109,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"85_90";45,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"90_95";9,00
"08";"Neukölln";"0801";"Neukölln";"2";"A";"95 und älter";3,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"00_05";3687,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"05_10";2851,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"10_15";2419,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"15_20";2112,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"20_25";5029,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"25_30";7610,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"30_35";6478,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"35_40";3442,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"40_45";2785,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"45_50";3471,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"50_55";2985,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"55_60";2439,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"60_65";2047,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"65_70";1469,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"70_75";1745,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"75_80";1388,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"80_85";1011,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"85_90";688,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"90_95";433,00
"08";"Neukölln";"0801";"Neukölln";"2";"D";"95 und älter";110,00
"08";"Neukölln";"0802";"Britz";"1";"A";"00_05";83,00
"08";"Neukölln";"0802";"Britz";"1";"A";"05_10";57,00
"08";"Neukölln";"0802";"Britz";"1";"A";"10_15";91,00
"08";"Neukölln";"0802";"Britz";"1";"A";"15_20";161,00
"08";"Neukölln";"0802";"Britz";"1";"A";"20_25";242,00
"08";"Neukölln";"0802";"Britz";"1";"A";"25_30";328,00
"08";"Neukölln";"0802";"Britz";"1";"A";"30_35";355,00
"08";"Neukölln";"0802";"Britz";"1";"A";"35_40";371,00
"08";"Neukölln";"0802";"Britz";"1";"A";"40_45";318,00
"08";"Neukölln";"0802";"Britz";"1";"A";"45_50";300,00
"08";"Neukölln";"0802";"Britz";"1";"A";"50_55";225,00
"08";"Neukölln";"0802";"Britz";"1";"A";"55_60";136,00
"08";"Neukölln";"0802";"Britz";"1";"A";"60_65";118,00
"08";"Neukölln";"0802";"Britz";"1";"A";"65_70";102,00
"08";"Neukölln";"0802";"Britz";"1";"A";"70_75";69,00
"08";"Neukölln";"0802";"Britz";"1";"A";"75_80";48,00
"08";"Neukölln";"0802";"Britz";"1";"A";"80_85";21,00
"08";"Neukölln";"0802";"Britz";"1";"A";"85_90";9,00
"08";"Neukölln";"0802";"Britz";"1";"A";"90_95";3,00
"08";"Neukölln";"0802";"Britz";"1";"A";"95 und älter";4,00
"08";"Neukölln";"0802";"Britz";"1";"D";"00_05";820,00
"08";"Neukölln";"0802";"Britz";"1";"D";"05_10";755,00
"08";"Neukölln";"0802";"Britz";"1";"D";"10_15";732,00
"08";"Neukölln";"0802";"Britz";"1";"D";"15_20";770,00
"08";"Neukölln";"0802";"Britz";"1";"D";"20_25";1084,00
"08";"Neukölln";"0802";"Britz";"1";"D";"25_30";1041,00
"08";"Neukölln";"0802";"Britz";"1";"D";"30_35";924,00
"08";"Neukölln";"0802";"Britz";"1";"D";"35_40";815,00
"08";"Neukölln";"0802";"Britz";"1";"D";"40_45";1056,00
"08";"Neukölln";"0802";"Britz";"1";"D";"45_50";1471,00
"08";"Neukölln";"0802";"Britz";"1";"D";"50_55";1391,00
"08";"Neukölln";"0802";"Britz";"1";"D";"55_60";1147,00
"08";"Neukölln";"0802";"Britz";"1";"D";"60_65";1102,00
"08";"Neukölln";"0802";"Britz";"1";"D";"65_70";968,00
"08";"Neukölln";"0802";"Britz";"1";"D";"70_75";1076,00
"08";"Neukölln";"0802";"Britz";"1";"D";"75_80";670,00
"08";"Neukölln";"0802";"Britz";"1";"D";"80_85";345,00
"08";"Neukölln";"0802";"Britz";"1";"D";"85_90";146,00
"08";"Neukölln";"0802";"Britz";"1";"D";"90_95";61,00
"08";"Neukölln";"0802";"Britz";"1";"D";"95 und älter";6,00
"08";"Neukölln";"0802";"Britz";"2";"A";"00_05";85,00
"08";"Neukölln";"0802";"Britz";"2";"A";"05_10";65,00
"08";"Neukölln";"0802";"Britz";"2";"A";"10_15";98,00
"08";"Neukölln";"0802";"Britz";"2";"A";"15_20";137,00
"08";"Neukölln";"0802";"Britz";"2";"A";"20_25";236,00
"08";"Neukölln";"0802";"Britz";"2";"A";"25_30";250,00
"08";"Neukölln";"0802";"Britz";"2";"A";"30_35";354,00
"08";"Neukölln";"0802";"Britz";"2";"A";"35_40";314,00
"08";"Neukölln";"0802";"Britz";"2";"A";"40_45";283,00
"08";"Neukölln";"0802";"Britz";"2";"A";"45_50";238,00
"08";"Neukölln";"0802";"Britz";"2";"A";"50_55";174,00
"08";"Neukölln";"0802";"Britz";"2";"A";"55_60";168,00
"08";"Neukölln";"0802";"Britz";"2";"A";"60_65";168,00
"08";"Neukölln";"0802";"Britz";"2";"A";"65_70";113,00
"08";"Neukölln";"0802";"Britz";"2";"A";"70_75";81,00
"08";"Neukölln";"0802";"Britz";"2";"A";"75_80";49,00
"08";"Neukölln";"0802";"Britz";"2";"A";"80_85";21,00
"08";"Neukölln";"0802";"Britz";"2";"A";"85_90";12,00
"08";"Neukölln";"0802";"Britz";"2";"A";"90_95";3,00
"08";"Neukölln";"0802";"Britz";"2";"A";"95 und älter";6,00
"08";"Neukölln";"0802";"Britz";"2";"D";"00_05";790,00
"08";"Neukölln";"0802";"Britz";"2";"D";"05_10";726,00
"08";"Neukölln";"0802";"Britz";"2";"D";"10_15";650,00
"08";"Neukölln";"0802";"Britz";"2";"D";"15_20";766,00
"08";"Neukölln";"0802";"Britz";"2";"D";"20_25";1069,00
"08";"Neukölln";"0802";"Britz";"2";"D";"25_30";1067,00
"08";"Neukölln";"0802";"Britz";"2";"D";"30_35";852,00
"08";"Neukölln";"0802";"Britz";"2";"D";"35_40";775,00
"08";"Neukölln";"0802";"Britz";"2";"D";"40_45";1077,00
"08";"Neukölln";"0802";"Britz";"2";"D";"45_50";1506,00
"08";"Neukölln";"0802";"Britz";"2";"D";"50_55";1410,00
"08";"Neukölln";"0802";"Britz";"2";"D";"55_60";1186,00
"08";"Neukölln";"0802";"Britz";"2";"D";"60_65";1254,00
"08";"Neukölln";"0802";"Britz";"2";"D";"65_70";1002,00
"08";"Neukölln";"0802";"Britz";"2";"D";"70_75";1313,00
"08";"Neukölln";"0802";"Britz";"2";"D";"75_80";989,00
"08";"Neukölln";"0802";"Britz";"2";"D";"80_85";658,00
"08";"Neukölln";"0802";"Britz";"2";"D";"85_90";479,00
"08";"Neukölln";"0802";"Britz";"2";"D";"90_95";249,00
"08";"Neukölln";"0802";"Britz";"2";"D";"95 und älter";72,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"00_05";34,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"05_10";25,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"10_15";77,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"15_20";91,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"20_25";115,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"25_30";135,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"30_35";175,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"35_40";208,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"40_45";210,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"45_50";176,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"50_55";110,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"55_60";97,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"60_65";68,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"65_70";78,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"70_75";54,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"75_80";41,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"80_85";15,00
"08";"Neukölln";"0803";"Buckow";"1";"A";"85_90";6,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"00_05";677,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"05_10";712,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"10_15";744,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"15_20";973,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"20_25";938,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"25_30";845,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"30_35";786,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"35_40";749,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"40_45";1035,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"45_50";1359,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"50_55";1349,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"55_60";1080,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"60_65";1245,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"65_70";1199,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"70_75";1533,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"75_80";881,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"80_85";408,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"85_90";130,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"90_95";48,00
"08";"Neukölln";"0803";"Buckow";"1";"D";"95 und älter";3,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"00_05";31,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"05_10";39,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"10_15";60,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"15_20";73,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"20_25";150,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"25_30";169,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"30_35";195,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"35_40";185,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"40_45";220,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"45_50";148,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"50_55";124,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"55_60";106,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"60_65";101,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"65_70";82,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"70_75";43,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"75_80";31,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"80_85";18,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"85_90";12,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"90_95";4,00
"08";"Neukölln";"0803";"Buckow";"2";"A";"95 und älter";3,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"00_05";675,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"05_10";632,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"10_15";783,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"15_20";876,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"20_25";867,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"25_30";793,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"30_35";774,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"35_40";752,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"40_45";1140,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"45_50";1489,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"50_55";1399,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"55_60";1249,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"60_65";1467,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"65_70";1409,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"70_75";1699,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"75_80";1222,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"80_85";700,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"85_90";391,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"90_95";167,00
"08";"Neukölln";"0803";"Buckow";"2";"D";"95 und älter";44,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"00_05";42,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"05_10";47,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"10_15";44,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"15_20";75,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"20_25";71,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"25_30";98,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"30_35";152,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"35_40";142,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"40_45";163,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"45_50";144,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"50_55";110,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"55_60";65,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"60_65";89,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"65_70";85,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"70_75";51,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"75_80";34,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"80_85";19,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"85_90";3,00
"08";"Neukölln";"0804";"Rudow";"1";"A";"90_95";6,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"00_05";697,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"05_10";799,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"10_15";1002,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"15_20";1113,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"20_25";1020,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"25_30";785,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"30_35";736,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"35_40";766,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"40_45";1135,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"45_50";1736,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"50_55";1542,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"55_60";1263,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"60_65";1387,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"65_70";1334,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"70_75";1539,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"75_80";925,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"80_85";368,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"85_90";179,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"90_95";43,00
"08";"Neukölln";"0804";"Rudow";"1";"D";"95 und älter";6,00
